order_number,orderDate,Item Name,Quantity,ProductPrice,Totalproducts
51783,2021-08-25 01:15:21,Taco Bell,8,23.16,3
47771,2020-01-20 10:56:20,Subway,1,44.49,22
25620,2020-11-27 17:57:27,KFC,3,80.22,8
82829,2019-12-31 07:37:13,Cheetos,5,15.50,13
84581,2016-12-21 08:58:57,Olymel,5,55.26,18
36450,2016-08-27 04:49:54,Doritos,2,10.79,13
22625,2016-01-07 22:52:16,Heinz,4,80.71,25
82013,2021-06-22 21:03:54,Carib Brewery,5,76.99,9
42465,2020-08-18 12:35:54,Soprole,5,49.70,16
28708,2018-03-24 07:04:13,Knorr,2,47.70,5
81555,2020-03-16 19:23:47,Burger King,2,17.91,24
21702,2018-07-30 01:30:00,Burger King,5,41.97,16
34363,2021-03-06 02:10:34,Domino,6,85.83,3
91446,2016-01-30 01:48:28,Soprole,9,14.77,14
53306,2017-10-18 12:51:20,Knorr,3,82.05,23
37684,2020-07-26 11:09:49,KFC,6,66.81,11
84098,2018-01-04 07:50:55,Red Lobster,4,27.03,9
48385,2018-01-15 14:28:01,Kinder,3,23.82,21
15764,2020-07-23 18:03:41,Baskin robbins,5,90.98,16
9440,2017-10-15 07:24:38,Olymel,9,71.93,5
46637,2016-03-15 18:44:18,Kinder,2,99.11,23
62528,2018-05-16 18:04:12,Kits,5,27.14,23
66832,2018-11-07 06:29:13,Olymel,1,21.83,24
5407,2019-08-03 06:40:16,Nesquik,9,5.74,20
98159,2019-03-05 17:10:54,Doritos,5,24.19,17
63988,2020-04-20 12:08:28,Applebee's,7,30.52,4
98532,2021-09-08 03:16:44,Wendy's,2,15.79,3
9209,2019-01-17 11:27:47,Baskin robbins,7,10.57,16
70038,2020-10-26 00:15:12,Secret Recipe,1,15.19,9
35532,2020-02-15 11:36:40,Wendy's,4,51.42,26
57299,2017-12-29 09:05:29,Nesquik,2,11.32,10
28344,2020-01-12 16:58:25,Dr. Oetker,9,88.06,13
97186,2021-10-06 21:29:44,Pizza Hut,1,89.76,23
74525,2017-03-10 15:40:57,Lavazza,4,91.76,3
11181,2021-08-05 18:49:01,Andy Capp's fries,9,53.17,15
6891,2018-12-11 09:57:54,M&M Food Market,4,93.32,4
12678,2017-11-14 07:32:36,Carib Brewery,1,4.00,3
78480,2016-04-13 02:58:20,Kinder,2,11.46,3
40049,2018-10-29 16:14:43,Bel Group,7,68.74,11
96300,2018-09-13 13:38:57,Heinz,6,27.23,27
64762,2021-09-16 11:06:43,Wendy's,4,45.63,26
43181,2017-10-19 10:14:42,Dunkin' Donuts,6,9.80,11
31014,2018-01-19 06:37:06,Cobblestone,5,47.01,16
40898,2021-05-10 19:30:26,Burger King,9,61.50,21
86860,2017-12-09 00:49:56,Dunkin' Donuts,9,34.93,10
19260,2019-03-31 10:51:38,Secret Recipe,7,87.99,12
54784,2021-05-27 09:05:29,Papadopoulos,5,94.79,9
67536,2021-11-20 12:05:29,Vitta Foods,3,44.68,13
33721,2016-10-13 12:40:21,Tic Tac,5,98.86,5
74135,2016-07-24 14:05:10,Vitta Foods,9,94.33,13
21916,2016-04-26 12:38:38,Olymel,9,36.36,19
98329,2017-07-17 04:32:04,Wonder Bread,4,73.71,19
7368,2018-09-20 01:38:32,LEonidas,4,48.91,16
8073,2018-03-09 01:15:14,Subway,6,87.03,6
87125,2016-08-05 14:11:09,Cheetos,9,8.00,22
56836,2017-01-03 05:41:21,Bewley's,9,89.09,3
80452,2019-01-16 10:48:35,Sun-Pat,2,93.29,23
81762,2019-01-26 16:31:45,Vitta Foods,8,87.47,2
67157,2017-11-26 10:09:57,Starbucks,2,39.88,14
29998,2020-03-04 17:56:22,Lavazza,6,79.59,16
30904,2021-10-15 17:11:56,Kinder,5,69.91,12
90901,2016-08-29 09:02:24,Cheetos,1,29.83,20
47270,2020-08-29 00:47:30,Nesquik,7,74.15,12
30748,2016-04-22 06:54:45,Doritos,6,27.19,27
43368,2018-09-24 10:28:34,Olymel,3,73.54,26
30711,2018-03-28 21:52:05,Papadopoulos,9,94.68,24
29831,2020-05-03 12:29:06,Tic Tac,8,48.26,21
92023,2020-09-22 01:53:16,Wendy's,3,56.22,10
81115,2016-02-16 04:15:07,Nutella,1,39.84,8
75306,2019-08-16 13:21:38,Doritos,9,97.38,21
35041,2020-11-21 10:48:57,McDonald's,3,5.61,3
20133,2018-04-13 16:20:01,Subway,5,27.37,6
75352,2018-09-19 14:00:57,Secret Recipe,3,72.25,17
7549,2018-01-28 03:29:58,Applebee's,5,37.28,18
62914,2016-05-21 17:45:03,Lavazza,9,22.32,11
16151,2020-01-14 13:12:57,Starbucks,2,46.85,19
27645,2019-06-03 17:02:00,Knorr,2,22.36,2
71683,2017-01-15 22:44:32,Doritos,7,86.94,17
41694,2016-02-11 08:52:25,Pizza Hut,7,96.52,3
78489,2016-08-04 11:36:20,Kinder,3,71.74,7
15463,2020-01-16 19:16:39,Applebee's,7,84.64,9
18675,2018-01-04 11:14:15,Bel Group,2,89.61,18
9301,2017-07-07 15:15:15,Sun-Pat,7,36.39,15
40307,2021-11-28 02:43:27,Soprole,2,11.21,13
67436,2021-06-12 07:14:54,Domino,6,27.35,3
85501,2018-05-09 01:07:07,Starbucks,1,59.01,2
31582,2018-02-13 09:08:52,Olymel,3,77.78,15
8724,2016-07-20 15:10:56,Dr. Oetker,9,45.32,24
2854,2018-06-06 22:17:38,Applebee's,9,98.58,16
72892,2019-06-17 01:10:08,Secret Recipe,5,18.34,21
21631,2020-11-05 10:48:01,Betty Crocker,7,91.16,28
94570,2019-04-24 05:11:01,Starbucks,4,14.48,26
27267,2017-07-03 04:13:47,McDonald's,1,49.02,19
67817,2020-08-03 02:34:36,Red Lobster,9,19.27,26
27476,2016-01-06 18:36:36,Dr. Oetker,3,88.14,7
95226,2018-02-10 15:26:28,Vitta Foods,6,25.01,15
75000,2017-06-07 20:30:17,Dr. Oetker,5,67.57,24
95341,2017-02-05 19:35:36,Bel Group,4,56.59,18
17016,2016-10-07 07:46:40,Cobblestone,1,64.09,19
56402,2020-02-25 03:44:08,Kinder,2,30.31,13
70245,2019-12-05 06:18:16,Betty Crocker,5,10.82,7
51796,2016-06-25 14:22:21,Sun-Pat,9,10.82,28
8129,2020-11-24 12:54:15,Bel Group,1,12.44,17
14542,2016-11-17 05:08:55,McDonald's,8,4.50,26
81492,2016-01-28 18:52:08,Cheetos,1,78.37,15
13414,2016-04-02 10:20:22,Tic Tac,1,38.04,2
73977,2018-05-15 14:13:04,Lavazza,8,51.43,25
79004,2021-03-02 13:53:09,Kits,1,68.77,23
20235,2017-06-19 16:54:28,Carib Brewery,7,89.75,2
40267,2018-09-06 22:27:11,Wonder Bread,4,58.79,22
63327,2019-04-10 07:29:43,Bel Group,5,57.17,10
85269,2018-07-03 13:14:49,McDonald's,7,72.74,28
68380,2021-09-05 17:21:27,Cobblestone,9,12.70,22
68529,2018-08-07 20:58:09,Dunkin' Donuts,9,23.17,7
63275,2016-09-10 16:25:12,Vitta Foods,8,73.62,20
73893,2019-12-01 19:48:06,Andy Capp's fries,8,97.02,12
36493,2018-02-08 19:25:37,Wonder Bread,5,61.08,6
58931,2018-09-19 12:31:21,LEonidas,3,32.14,15
48658,2016-12-23 11:00:01,Wendy's,6,7.88,14
83390,2021-06-23 04:45:51,Subway,3,30.78,23
43116,2017-06-17 14:25:06,Subway,2,31.45,16
42491,2018-12-13 19:31:54,Olymel,8,85.40,18
80080,2018-11-17 16:35:21,Andy Capp's fries,3,76.66,3
31173,2021-09-13 11:20:04,Nabisco,5,7.88,21
89369,2017-11-14 13:20:04,Cobblestone,1,65.84,19
40601,2018-05-25 20:10:00,KFC,5,6.04,13
99957,2018-03-01 14:21:13,Domino,9,49.45,20
66832,2020-10-23 22:39:43,Cheetos,8,37.51,2
56663,2019-09-17 20:58:40,Starbucks,1,36.32,4
70432,2018-11-15 00:25:43,Papadopoulos,7,25.11,18
35896,2019-08-06 04:09:00,M&M Food Market,4,23.43,15
6671,2017-01-06 11:01:52,Pizza Hut,5,64.67,10
37788,2019-09-30 03:18:58,Olymel,8,54.91,6
79936,2019-10-22 05:53:40,Vitta Foods,4,75.98,3
46440,2021-02-16 20:47:04,Papadopoulos,9,98.52,11
8253,2016-04-11 12:46:14,Soprole,5,87.16,24
77992,2021-05-11 06:14:42,Wonder Bread,9,62.32,27
93691,2020-02-21 15:34:51,McDonald's,7,36.23,13
22256,2020-11-10 22:32:07,Bewley's,1,46.64,28
50660,2019-05-03 13:09:19,Taco Bell,6,67.07,19
60230,2018-01-14 14:34:25,Pizza Hut,4,97.90,21
99170,2016-08-13 14:41:36,Vitta Foods,9,74.10,28
33135,2018-10-22 22:21:25,Pizza Hut,2,50.25,10
93163,2016-05-05 06:33:50,Tic Tac,2,41.11,22
36230,2016-09-08 12:53:57,Wonder Bread,9,87.53,11
64918,2020-12-02 12:05:20,Baskin robbins,4,29.14,2
26322,2021-04-29 16:34:47,KFC,8,7.84,21
78764,2018-12-17 14:20:36,Red Lobster,9,7.39,2
44534,2017-06-11 21:52:39,Nesquik,5,18.22,21
49716,2021-04-02 05:03:29,Domino,4,95.09,2
56646,2021-03-05 00:47:34,Baskin robbins,2,22.47,4
20296,2017-11-23 20:06:36,Wendy's,9,82.90,20
44107,2019-12-11 18:06:14,Starbucks,3,57.84,5
80652,2021-09-25 22:21:28,LEonidas,2,16.30,15
89026,2017-09-16 15:05:32,Olymel,1,15.43,14
50901,2019-06-17 01:22:35,Starbucks,1,91.54,20
89843,2019-10-24 08:18:19,Nabisco,4,53.62,2
79386,2020-10-02 11:22:48,Baskin robbins,9,73.56,3
89523,2016-08-14 02:21:39,Nabisco,9,58.74,17
51890,2017-10-23 13:37:37,Bel Group,9,38.76,9
81327,2018-10-22 11:22:41,Doritos,1,67.55,13
91757,2017-12-01 07:27:46,Heinz,5,99.64,4
31170,2020-08-16 17:02:32,Cheetos,2,88.73,17
22229,2019-07-23 21:14:15,Burger King,6,75.65,27
15009,2017-06-23 00:17:39,Olymel,9,14.83,24
73103,2021-07-14 16:38:00,Kinder,7,47.83,6
49758,2017-03-08 21:57:14,Secret Recipe,4,11.19,11
20879,2020-07-12 07:40:57,Kits,7,49.37,10
52953,2016-06-26 00:53:50,Subway,8,30.23,7
72325,2016-09-22 21:26:27,KFC,3,6.04,10
82392,2021-02-10 21:27:37,Vitta Foods,6,5.68,27
27453,2017-04-14 02:28:40,Wonder Bread,2,4.12,28
44507,2016-06-05 19:56:38,Carib Brewery,8,88.21,1
73559,2020-04-03 09:01:31,Andy Capp's fries,2,57.25,25
67697,2020-12-11 13:16:57,McDonald's,1,44.76,2
78211,2017-09-30 21:05:53,Bewley's,1,95.81,16
11918,2020-04-17 18:39:13,Taco Bell,8,9.94,1
25765,2019-06-30 17:13:17,M&M Food Market,5,58.98,5
5825,2018-06-26 02:09:14,Burger King,8,35.10,22
65745,2017-03-12 17:41:45,KFC,1,93.04,12
72031,2021-08-28 11:43:47,Olymel,5,68.78,9
28705,2018-07-09 22:39:30,Doritos,6,67.41,23
74797,2018-08-06 22:10:22,Kinder,8,8.45,10
59207,2019-02-28 12:33:25,Carib Brewery,9,38.34,2
90880,2016-09-17 12:46:29,Nabisco,3,9.17,3
34157,2018-01-28 11:15:40,Subway,9,32.35,22
35610,2018-09-19 05:26:42,Bewley's,9,40.23,12
75217,2017-05-28 07:21:51,Sun-Pat,8,18.66,5
81389,2020-06-29 20:21:00,Nabisco,1,27.88,5
11088,2019-09-23 00:34:41,Domino,9,12.06,22
33368,2020-12-16 19:44:20,Carib Brewery,1,16.38,2
39869,2020-11-04 14:12:56,M&M Food Market,6,86.43,14
72864,2019-10-17 11:05:18,Nesquik,3,73.64,13
73339,2020-08-14 02:53:48,Vitta Foods,9,14.02,26
20922,2021-02-16 20:49:44,Subway,9,79.63,4
87820,2016-03-15 15:34:01,Doritos,3,74.43,7
87145,2017-10-23 11:56:19,Sun-Pat,7,73.39,28
66878,2018-08-14 19:31:16,Tic Tac,7,67.32,2
13798,2018-07-31 02:31:32,Doritos,2,52.87,4
64546,2017-01-24 15:47:02,Starbucks,4,91.50,5
56786,2017-07-20 08:39:26,Burger King,2,15.29,5
91781,2019-11-26 09:23:05,Burger King,2,96.39,18
49915,2017-03-16 19:15:19,Cheetos,7,4.48,11
49406,2021-01-11 03:11:27,Tic Tac,1,44.07,4
50123,2021-10-20 04:41:12,Applebee's,7,30.70,18
68340,2018-06-02 11:52:38,Lavazza,4,13.32,28
68357,2017-01-05 14:53:40,Kits,5,23.92,7
39341,2020-08-20 20:16:07,Papadopoulos,9,15.04,10
71676,2018-10-02 07:51:41,Carib Brewery,3,28.52,4
45536,2021-06-19 02:06:25,Cobblestone,3,32.02,5
48523,2019-04-01 08:28:13,Starbucks,5,25.75,4
37905,2017-09-05 01:57:14,Red Lobster,8,77.19,17
73633,2017-05-13 15:47:45,Domino,7,76.83,23
18934,2020-01-04 02:53:51,Dr. Oetker,1,82.65,23
55257,2016-07-24 11:23:43,Dr. Oetker,8,14.85,7
47413,2019-04-27 02:25:24,Bel Group,8,55.70,22
22437,2020-07-21 09:56:56,Doritos,2,18.09,3
11954,2016-03-05 02:22:03,Dunkin' Donuts,7,30.06,18
61299,2019-04-03 20:36:19,Sun-Pat,6,68.48,18
30965,2019-04-15 02:53:35,Betty Crocker,7,57.43,2
98599,2020-01-20 00:45:06,Domino,5,73.36,22
53750,2019-05-15 10:06:08,Andy Capp's fries,8,78.60,10
13702,2018-12-21 15:28:46,Taco Bell,9,22.78,8
94243,2016-11-26 19:01:36,Nutella,5,14.49,26
17840,2020-12-14 07:41:05,Bewley's,1,2.74,27
90832,2021-05-26 21:05:54,Cheetos,1,55.98,16
52616,2017-05-30 21:05:49,Pizza Hut,7,46.47,7
15258,2020-05-23 06:42:09,Subway,2,97.38,2
48213,2021-05-22 10:50:21,Kinder,2,76.10,4
92061,2021-10-03 03:55:22,KFC,9,22.86,20
2981,2019-09-10 12:31:46,Dr. Oetker,6,24.92,18
29289,2016-03-07 03:54:04,Sun-Pat,8,10.72,23
18312,2021-08-22 08:20:18,Dr. Oetker,6,35.33,7
40243,2021-11-04 02:39:01,Knorr,4,93.06,6
40541,2021-10-03 19:28:50,Starbucks,8,22.85,22
16038,2020-10-03 11:03:31,Kits,3,19.21,18
56869,2017-09-09 20:40:13,Secret Recipe,9,49.89,7
22954,2021-01-06 00:30:24,Red Lobster,2,87.48,12
36368,2018-04-22 11:33:05,M&M Food Market,5,5.13,28
58161,2017-03-24 16:26:37,Nesquik,1,15.24,16
95834,2017-12-15 07:37:32,Secret Recipe,8,96.65,10
94367,2018-05-22 15:47:15,Olymel,8,32.60,18
79482,2021-04-25 07:54:38,Wendy's,2,58.87,9
12674,2021-10-24 14:55:27,Kinder,1,86.02,22
81215,2019-03-20 08:47:01,Olymel,5,90.18,14
32064,2020-07-17 12:35:45,Kits,9,39.97,15
17266,2017-03-25 01:21:12,Vitta Foods,7,76.34,7
10453,2021-07-26 06:48:48,Bel Group,5,54.90,14
50286,2017-05-25 08:24:57,Lavazza,5,4.16,12
4567,2020-02-16 20:29:36,M&M Food Market,5,2.58,2
40224,2020-06-25 12:56:21,Pizza Hut,5,71.77,15
53746,2018-09-15 10:29:01,KFC,8,67.38,25
51629,2020-06-22 13:55:11,Wonder Bread,1,78.20,7
78692,2019-01-27 21:49:04,Bewley's,7,43.04,18
86710,2020-05-13 05:38:51,LEonidas,3,39.46,20
77903,2020-09-24 14:42:32,Dunkin' Donuts,2,61.75,28
32127,2020-02-19 11:32:43,Wendy's,5,63.40,9
25451,2018-05-12 14:45:00,Betty Crocker,5,93.07,18
18167,2019-12-19 07:30:26,Applebee's,9,23.28,13
57532,2016-06-11 15:04:17,Dr. Oetker,3,70.92,24
7178,2019-07-04 22:10:26,Pizza Hut,2,84.71,22
13644,2017-05-22 12:08:47,Dunkin' Donuts,4,98.09,21
12245,2017-10-06 07:57:42,Olymel,7,55.48,24
54368,2020-10-26 00:13:32,LEonidas,7,15.06,3
80467,2016-05-05 11:30:18,Cobblestone,5,53.26,19
78600,2017-06-17 13:10:43,Betty Crocker,3,2.44,8
64802,2019-10-03 08:52:14,Secret Recipe,3,30.58,7
94759,2017-06-04 20:01:55,Kits,8,83.64,11
62370,2017-03-26 06:49:03,Subway,2,83.48,23
33637,2020-02-05 15:47:25,Dr. Oetker,7,61.26,1
11875,2017-07-11 21:03:41,Taco Bell,4,58.23,20
96061,2018-06-24 08:04:38,Burger King,4,52.83,27
10559,2018-05-08 18:46:52,Bel Group,5,12.59,22
35977,2017-03-02 12:38:16,Lavazza,3,23.12,15
95826,2019-10-16 13:47:49,Nutella,4,62.14,28
80937,2017-01-30 17:18:53,Soprole,5,16.15,13
98998,2017-05-02 22:27:19,Betty Crocker,8,70.78,9
17559,2016-10-27 08:19:58,Domino,8,99.95,28
91102,2021-07-08 21:35:57,Dr. Oetker,4,25.74,16
90822,2016-09-19 01:40:30,Bewley's,6,14.47,2
6262,2019-10-29 19:50:48,Andy Capp's fries,8,45.32,13
90705,2018-09-13 04:10:31,Kits,3,38.49,5
34177,2019-08-23 21:13:22,Kinder,1,70.80,8
79599,2020-01-03 12:52:54,Bel Group,1,10.77,9
37844,2021-11-03 20:17:38,Domino,9,87.14,13
46703,2017-09-07 14:18:43,Burger King,7,60.47,22
59025,2016-08-02 14:04:38,Nabisco,9,30.25,8
95072,2017-01-22 13:11:46,Lavazza,7,66.56,27
11904,2017-03-29 12:20:47,McDonald's,1,22.15,14
57237,2019-01-04 13:58:42,Subway,4,84.63,12
52172,2019-10-15 14:51:30,Subway,7,44.52,11
73441,2016-03-23 00:32:39,Pizza Hut,5,29.27,5
19314,2020-04-17 03:45:41,Domino,6,60.47,15
98941,2021-02-15 00:08:24,Cheetos,6,68.83,15
82492,2019-08-02 15:45:44,Papadopoulos,5,7.32,10
72695,2016-06-17 12:28:14,Heinz,5,84.16,2
71345,2016-06-30 21:00:23,Tic Tac,1,88.13,6
78128,2021-02-25 10:44:19,LEonidas,1,37.00,5
95783,2019-01-17 06:08:46,Nutella,3,53.89,18
96677,2020-06-17 11:45:47,Bewley's,6,67.36,25
51544,2019-07-26 21:07:32,Knorr,6,80.16,19
74885,2016-10-22 19:58:06,Red Lobster,8,81.21,14
56569,2018-11-24 22:30:13,Kinder,4,68.95,17
92776,2018-03-19 22:07:39,Lavazza,6,16.58,27
28233,2018-12-17 08:13:51,Knorr,9,52.65,18
92974,2020-12-26 10:52:19,Wendy's,6,41.88,15
49640,2021-09-08 19:34:43,Pizza Hut,2,71.31,22
60280,2019-12-04 05:16:12,Kits,2,74.63,12
10803,2020-12-21 00:20:38,Carib Brewery,9,12.78,19
73460,2017-02-20 05:03:26,Secret Recipe,6,78.49,15
68769,2017-04-15 04:52:00,Bel Group,6,18.67,8
89573,2021-03-12 17:28:25,Dunkin' Donuts,9,50.91,19
45359,2016-03-28 21:39:01,Wonder Bread,4,18.82,26
41186,2018-01-07 05:07:42,Starbucks,6,13.33,11
46542,2020-06-18 09:30:44,Knorr,4,76.61,23
37693,2016-12-02 19:49:03,Dunkin' Donuts,3,52.86,17
85571,2018-09-17 07:45:51,Taco Bell,6,64.76,16
1588,2020-11-07 03:31:11,Doritos,6,40.92,5
97940,2019-11-01 12:02:31,Bel Group,5,41.07,3
58477,2016-09-28 05:43:31,Wendy's,4,65.65,6
22873,2020-09-11 22:04:46,Taco Bell,9,34.64,11
3979,2021-05-05 13:41:36,Red Lobster,9,31.24,18
8329,2017-05-15 12:40:57,Starbucks,6,43.98,6
28040,2021-09-18 17:43:56,Olymel,6,48.24,28
26300,2016-11-18 17:42:02,Andy Capp's fries,5,56.10,10
9564,2016-09-21 09:02:07,Applebee's,3,31.09,26
98090,2019-05-09 07:27:05,Kits,2,86.74,13
55531,2018-08-05 01:16:21,Nutella,5,84.64,9
35335,2016-02-04 07:39:06,Dr. Oetker,6,70.60,27
94819,2018-02-08 08:19:58,Doritos,8,30.61,28
51932,2019-12-19 18:39:46,Dunkin' Donuts,1,13.67,6
51339,2018-04-30 14:47:33,Vitta Foods,3,67.34,27
49762,2018-09-26 05:46:29,Olymel,1,72.27,19
12029,2017-02-10 05:39:46,Andy Capp's fries,2,65.87,13
8921,2018-09-03 00:24:26,Taco Bell,7,58.76,1
44563,2016-11-01 21:40:28,Kits,4,4.17,17
59403,2018-02-05 19:00:05,Cobblestone,2,98.01,25
75751,2019-07-18 18:52:50,Kinder,5,85.32,27
49482,2018-10-27 21:14:13,Vitta Foods,3,54.17,21
27014,2017-02-07 10:17:51,Soprole,6,2.31,4
38716,2020-04-04 12:52:16,Knorr,4,6.81,13
61009,2019-04-30 15:14:05,Nesquik,4,60.77,4
8190,2019-10-02 18:17:36,LEonidas,2,50.02,4
43375,2018-08-10 12:11:32,Betty Crocker,9,7.96,11
62097,2017-03-08 16:42:07,Doritos,5,24.19,22
32115,2016-02-14 05:11:03,Bewley's,9,28.25,20
71663,2021-02-05 00:40:01,Dr. Oetker,1,50.67,10
20588,2018-01-27 14:23:29,Tic Tac,9,9.16,26
8271,2021-04-16 06:15:48,Wonder Bread,2,34.13,23
85918,2019-10-19 18:15:39,Bewley's,2,4.70,27
67154,2021-11-28 12:51:32,Vitta Foods,4,83.69,6
82890,2020-11-30 02:19:37,Magnum,6,75.86,18
94670,2020-02-27 08:51:27,Taco Bell,5,37.71,21
69770,2021-04-13 08:12:15,Carib Brewery,4,42.70,24
1767,2018-04-21 14:55:58,Kinder,5,47.62,24
18876,2018-07-07 03:05:00,Vitta Foods,6,68.40,1
41903,2016-03-31 02:56:29,KFC,5,89.07,16
48066,2016-12-17 00:00:35,Taco Bell,1,42.88,13
2864,2016-06-30 16:50:33,Subway,7,29.19,9
44036,2019-12-06 00:41:26,Vitta Foods,3,67.44,2
57318,2019-10-11 08:03:22,Wendy's,4,16.48,13
89078,2017-05-05 18:57:58,Cobblestone,3,26.38,7
20651,2017-01-17 16:46:07,Magnum,2,34.56,18
28573,2018-05-25 22:49:51,Pizza Hut,7,66.47,16
88613,2019-06-28 18:43:23,Red Lobster,8,5.72,4
65757,2016-02-29 06:13:50,Wonder Bread,9,61.93,16
86051,2016-04-25 13:50:10,Cheetos,3,95.08,17
63758,2019-11-02 17:49:20,M&M Food Market,4,96.37,26
93793,2016-09-19 13:26:58,Bel Group,2,73.98,14
44779,2016-07-20 16:53:40,Knorr,1,94.55,26
94078,2021-06-11 21:07:28,Wendy's,3,44.88,7
1733,2021-10-13 04:01:37,Bewley's,5,14.85,26
36423,2019-03-06 22:36:09,Taco Bell,9,86.15,15
60023,2018-08-07 09:27:57,Wendy's,2,49.96,28
99307,2020-02-05 19:43:27,Cheetos,8,70.27,27
38898,2021-04-04 01:37:33,Wonder Bread,9,34.95,27
8831,2018-05-10 06:22:38,LEonidas,6,75.03,18
56441,2021-09-18 03:52:55,Andy Capp's fries,7,23.13,20
66843,2017-05-04 13:12:07,Doritos,4,76.90,17
7038,2020-12-31 11:01:53,M&M Food Market,4,47.09,26
88349,2016-09-29 15:39:23,Burger King,7,21.70,26
70947,2020-05-08 04:15:16,Knorr,8,8.25,27
21905,2020-11-16 19:27:32,Soprole,5,13.97,10
25606,2017-05-27 02:13:48,Taco Bell,6,92.81,20
96842,2016-12-03 01:00:51,Cobblestone,6,27.75,2
77955,2018-01-19 04:09:40,Kits,3,20.10,19
97040,2019-09-07 05:21:38,Cheetos,6,96.44,21
28770,2021-04-22 05:32:57,Kits,7,83.59,7
7212,2017-02-14 08:54:33,Starbucks,1,96.53,22
26188,2018-04-14 18:08:43,Lavazza,9,69.36,12
71281,2020-01-31 18:01:45,Starbucks,1,66.18,18
29213,2018-09-14 13:51:36,Betty Crocker,3,30.80,21
44070,2019-11-15 09:40:28,Starbucks,1,12.80,18
12753,2016-07-07 10:11:30,Pizza Hut,4,34.15,20
80834,2018-03-30 17:52:27,Heinz,8,93.52,27
8791,2019-11-02 20:36:56,Kits,3,13.53,25
79818,2021-10-26 19:33:30,Red Lobster,9,39.35,7
40191,2021-07-09 02:07:55,Kits,8,53.21,20
10200,2016-11-13 13:50:32,Cheetos,2,83.23,14
11451,2017-08-09 18:17:52,Magnum,5,22.37,8
80162,2018-06-22 13:16:33,Baskin robbins,5,76.68,26
17873,2020-05-20 20:50:46,Dunkin' Donuts,4,99.01,2
99026,2016-12-15 03:52:07,Baskin robbins,2,83.23,4
52781,2020-01-03 03:55:52,Andy Capp's fries,6,30.28,12
94549,2018-09-03 03:19:17,Lavazza,4,93.50,7
42609,2019-03-04 04:19:16,Dunkin' Donuts,3,69.14,13
1140,2020-02-02 11:33:22,McDonald's,6,94.96,3
9127,2016-08-20 16:36:06,Taco Bell,1,82.59,22
74715,2017-04-04 07:00:41,Applebee's,5,82.65,7
40826,2021-03-11 03:50:23,Bel Group,9,58.93,23
77371,2018-07-29 21:23:09,Secret Recipe,8,58.21,21
63018,2018-09-11 02:22:40,Heinz,4,52.86,12
1523,2020-07-23 06:42:41,Red Lobster,9,86.20,24
60594,2018-07-19 20:46:58,Secret Recipe,3,92.84,11
16789,2021-05-24 13:54:36,KFC,8,76.14,18
88837,2018-07-03 16:32:47,Wendy's,2,24.69,27
35253,2021-09-18 08:21:08,Red Lobster,6,31.37,11
53616,2018-08-17 15:28:14,Carib Brewery,2,37.10,22
42447,2017-03-25 16:35:56,Olymel,7,34.99,28
16415,2016-03-05 05:53:02,Olymel,5,24.76,12
36952,2018-11-19 08:45:04,Domino,7,23.30,20
83316,2020-08-30 02:55:31,Baskin robbins,3,76.39,28
47698,2017-07-06 06:22:13,McDonald's,2,76.44,2
54587,2021-07-13 13:40:23,KFC,8,93.51,15
42415,2019-01-03 00:17:09,Pizza Hut,9,29.36,26
93295,2020-09-09 19:47:56,Nesquik,2,99.53,17
22983,2021-11-22 17:15:09,Starbucks,2,44.54,17
31255,2017-12-03 05:51:32,Vitta Foods,3,2.21,25
59390,2021-07-20 09:32:06,Bewley's,1,78.72,9
74551,2020-12-23 09:55:17,Burger King,7,76.12,8
17854,2018-10-30 16:45:35,M&M Food Market,6,95.25,28
87373,2017-01-29 17:40:58,Subway,6,22.14,12
79362,2018-06-08 16:15:50,Cheetos,9,30.57,4
22341,2018-10-20 20:55:40,Nesquik,2,63.95,15
19944,2016-11-30 12:43:24,Taco Bell,1,72.94,1
82177,2019-03-15 14:42:28,Betty Crocker,7,48.90,4
67907,2017-07-22 08:07:45,Wonder Bread,3,83.98,25
8964,2021-10-07 05:37:13,Dunkin' Donuts,8,95.83,9
40146,2017-04-13 07:33:18,Andy Capp's fries,8,17.46,27
34075,2020-04-19 16:49:49,KFC,8,40.96,1
25922,2017-06-06 16:04:55,Knorr,3,97.48,24
87257,2020-11-05 14:36:43,Domino,9,80.82,3
54451,2016-11-25 08:03:32,Lavazza,3,42.80,9
85284,2018-12-09 22:48:02,Dr. Oetker,5,27.62,13
38241,2021-03-23 15:36:03,Papadopoulos,1,11.09,11
1463,2021-10-19 12:51:28,Nesquik,8,67.52,17
58908,2021-03-30 03:11:58,Pizza Hut,8,80.56,17
96878,2019-11-26 04:21:42,Dunkin' Donuts,5,74.98,1
26519,2016-12-09 07:25:17,Tic Tac,9,13.34,27
27887,2020-11-03 16:02:51,McDonald's,7,47.62,20
68639,2017-09-25 12:30:23,Lavazza,8,20.14,23
61265,2016-11-13 15:29:19,Burger King,6,73.90,4
44437,2020-03-19 10:36:18,Dr. Oetker,9,14.48,7
94072,2016-03-01 02:18:20,Vitta Foods,6,79.02,27
7635,2020-05-23 22:31:19,Baskin robbins,2,24.71,13
91580,2021-10-30 12:30:14,Vitta Foods,8,90.20,8
42185,2019-12-23 16:53:51,LEonidas,1,38.15,11
80041,2020-08-13 16:56:03,Doritos,7,91.28,6
